"","id","urls","datum","vykon"
"20582","111329919","./detail.php?lic-id=111329919&sequence=1&total=1",2013-08-13,0.005
"20583","111329924","./detail.php?lic-id=111329924&sequence=1&total=1",2013-09-06,0.005
"20584","111329925","./detail.php?lic-id=111329925&sequence=1&total=1",2013-08-23,0.005
"20585","111329926","./detail.php?lic-id=111329926&sequence=1&total=1",2013-08-01,0.005
"20586","111329927","./detail.php?lic-id=111329927&sequence=1&total=1",2013-08-31,0.005
"20587","111329928","./detail.php?lic-id=111329928&sequence=1&total=1",2013-09-24,0.005
"20588","111329929","./detail.php?lic-id=111329929&sequence=1&total=1",2013-09-07,0.005
"20589","111329930","./detail.php?lic-id=111329930&sequence=1&total=1",2013-08-31,0.005
"20590","111329933","./detail.php?lic-id=111329933&sequence=1&total=1",2013-08-28,0.005
"20591","111329935","./detail.php?lic-id=111329935&sequence=1&total=1",2013-10-17,0.003
"20592","111329936","./detail.php?lic-id=111329936&sequence=1&total=1",2013-08-31,0.005
"20593","111329937","./detail.php?lic-id=111329937&sequence=1&total=1",2013-08-13,0.005
"20594","111329938","./detail.php?lic-id=111329938&sequence=1&total=1",2013-08-21,0.007
"20595","111329939","./detail.php?lic-id=111329939&sequence=1&total=1",2013-09-01,0.003
"20596","111329940","./detail.php?lic-id=111329940&sequence=1&total=1",2013-08-13,0.004
"20597","111329941","./detail.php?lic-id=111329941&sequence=1&total=1",2013-08-06,0.005
"20598","111329942","./detail.php?lic-id=111329942&sequence=1&total=1",2013-09-04,0.005
"20599","111329943","./detail.php?lic-id=111329943&sequence=1&total=1",2013-09-07,0.005
"20600","111329944","./detail.php?lic-id=111329944&sequence=1&total=1",2013-08-14,0.01
"20601","111329945","./detail.php?lic-id=111329945&sequence=1&total=1",2013-08-22,0.005
"20602","111329946","./detail.php?lic-id=111329946&sequence=1&total=1",2013-08-15,0.005
"20603","111329948","./detail.php?lic-id=111329948&sequence=1&total=1",2013-08-27,0.005
"20604","111329949","./detail.php?lic-id=111329949&sequence=1&total=1",2013-08-27,0.005
"20605","111329950","./detail.php?lic-id=111329950&sequence=1&total=1",2013-09-21,0.02
"20606","111329951","./detail.php?lic-id=111329951&sequence=1&total=1",2013-09-06,0.66
"20607","111329952","./detail.php?lic-id=111329952&sequence=1,2,3,4,5&total=5",2013-08-19,0.084
"20608","111329953","./detail.php?lic-id=111329953&sequence=1&total=1",2013-08-16,0.005
"20609","111329954","./detail.php?lic-id=111329954&sequence=1&total=1",2013-09-14,0.013
"20610","111329955","./detail.php?lic-id=111329955&sequence=1&total=1",2013-08-28,0.003
"20611","111329957","./detail.php?lic-id=111329957&sequence=1&total=1",2013-09-24,0.005
"20612","111329958","./detail.php?lic-id=111329958&sequence=1&total=1",2013-09-06,0.005
"20613","111329959","./detail.php?lic-id=111329959&sequence=1&total=1",2013-09-11,0.005
"20614","111329960","./detail.php?lic-id=111329960&sequence=1&total=1",2013-08-29,0.009
"20615","111329961","./detail.php?lic-id=111329961&sequence=1&total=1",2013-09-20,0.005
"20616","111329962","./detail.php?lic-id=111329962&sequence=1&total=1",2013-09-07,0.005
"20617","111329963","./detail.php?lic-id=111329963&sequence=1&total=1",2013-09-24,0.003
"20618","111329964","./detail.php?lic-id=111329964&sequence=1&total=1",2013-09-11,0.008
"20619","111329965","./detail.php?lic-id=111329965&sequence=1&total=1",2013-09-17,0.007
"20620","111329966","./detail.php?lic-id=111329966&sequence=1&total=1",2013-08-13,0.005
"20621","111329967","./detail.php?lic-id=111329967&sequence=1&total=1",2013-09-06,0.004
"20622","111329968","./detail.php?lic-id=111329968&sequence=1&total=1",2013-09-18,0.005
"20623","111329969","./detail.php?lic-id=111329969&sequence=1&total=1",2013-09-05,0.014
"20624","111329970","./detail.php?lic-id=111329970&sequence=1&total=1",2013-08-29,0.008
"20625","111329971","./detail.php?lic-id=111329971&sequence=1&total=1",2013-10-01,0.005
"20626","111329972","./detail.php?lic-id=111329972&sequence=1&total=1",2013-09-18,0.005
"20627","111329973","./detail.php?lic-id=111329973&sequence=1&total=1",2013-09-13,0.01
"20628","111329974","./detail.php?lic-id=111329974&sequence=1&total=1",2013-08-20,0.005
"20629","111329975","./detail.php?lic-id=111329975&sequence=1&total=1",2013-09-17,0.005
"20630","111329977","./detail.php?lic-id=111329977&sequence=1&total=1",2013-09-12,0.005
"20631","111329979","./detail.php?lic-id=111329979&sequence=1&total=1",2013-09-19,0.005
"20632","111329980","./detail.php?lic-id=111329980&sequence=1&total=1",2013-09-10,0.005
"20633","111329981","./detail.php?lic-id=111329981&sequence=1&total=1",2013-09-20,0.005
"20634","111329982","./detail.php?lic-id=111329982&sequence=1&total=1",2013-10-04,0.014
"20635","111329983","./detail.php?lic-id=111329983&sequence=1&total=1",2013-09-17,0.005
"20636","111329984","./detail.php?lic-id=111329984&sequence=1&total=1",2013-09-19,0.005
"20637","111329985","./detail.php?lic-id=111329985&sequence=1&total=1",2013-09-03,0.004
"20638","111329986","./detail.php?lic-id=111329986&sequence=1&total=1",2013-08-28,0.005
"20639","111329987","./detail.php?lic-id=111329987&sequence=1&total=1",2013-09-02,0.005
"20640","111329988","./detail.php?lic-id=111329988&sequence=1&total=1",2013-09-10,0.005
"20641","111329990","./detail.php?lic-id=111329990&sequence=1&total=1",2013-09-19,0.01
"20642","111329991","./detail.php?lic-id=111329991&sequence=1&total=1",2013-09-05,0.02
"20643","111329992","./detail.php?lic-id=111329992&sequence=1&total=1",2013-09-07,0.005
"20644","111329993","./detail.php?lic-id=111329993&sequence=1&total=1",2013-09-17,0.009
"20645","111329994","./detail.php?lic-id=111329994&sequence=1&total=1",2013-10-01,0.004
"20646","111329995","./detail.php?lic-id=111329995&sequence=1,2,3,4&total=4",2013-09-17,0.092
"20647","111329996","./detail.php?lic-id=111329996&sequence=1&total=1",2013-09-30,0.008
"20648","111329997","./detail.php?lic-id=111329997&sequence=1&total=1",2013-09-10,0.003
"20649","111329998","./detail.php?lic-id=111329998&sequence=1,2&total=2",2013-09-14,0.012
"20650","111329999","./detail.php?lic-id=111329999&sequence=1&total=1",2013-08-12,0.005
"20651","111330000","./detail.php?lic-id=111330000&sequence=1&total=1",2013-09-10,0.005
"20652","111330001","./detail.php?lic-id=111330001&sequence=1&total=1",2013-08-20,0.005
"20653","111330002","./detail.php?lic-id=111330002&sequence=1&total=1",2013-09-10,0.005
"20654","111330003","./detail.php?lic-id=111330003&sequence=1&total=1",2013-09-14,0.004
"20655","111330004","./detail.php?lic-id=111330004&sequence=1&total=1",2013-09-11,0.005
"20656","111330006","./detail.php?lic-id=111330006&sequence=1&total=1",2013-09-14,0.005
"20657","111330007","./detail.php?lic-id=111330007&sequence=1&total=1",2013-09-07,0.005
"20658","111330008","./detail.php?lic-id=111330008&sequence=1&total=1",2013-11-20,0.005
"20659","111330010","./detail.php?lic-id=111330010&sequence=1&total=1",2013-09-18,0.005
"20660","111330011","./detail.php?lic-id=111330011&sequence=1&total=1",2013-09-11,0.009
"20661","111330012","./detail.php?lic-id=111330012&sequence=1&total=1",2013-10-04,0.005
"20662","111330013","./detail.php?lic-id=111330013&sequence=1&total=1",2013-10-25,0.005
"20663","111330014","./detail.php?lic-id=111330014&sequence=1&total=1",2013-09-17,0.005
"20664","111330015","./detail.php?lic-id=111330015&sequence=1&total=1",2013-09-10,0.005
"20665","111330016","./detail.php?lic-id=111330016&sequence=1&total=1",2013-08-26,0.005
"20666","111330017","./detail.php?lic-id=111330017&sequence=1&total=1",2013-09-10,0.005
"20667","111330020","./detail.php?lic-id=111330020&sequence=1&total=1",2013-09-14,0.004
"20668","111330021","./detail.php?lic-id=111330021&sequence=1&total=1",2013-09-10,0.005
"20669","111330022","./detail.php?lic-id=111330022&sequence=1&total=1",2013-08-30,0.01
"20670","111330023","./detail.php?lic-id=111330023&sequence=1&total=1",2013-09-13,0.005
"20671","111330024","./detail.php?lic-id=111330024&sequence=1&total=1",2013-09-17,0.014
"20672","111330025","./detail.php?lic-id=111330025&sequence=1&total=1",2013-09-11,0.014
"20673","111330027","./detail.php?lic-id=111330027&sequence=1&total=1",2013-09-14,0.005
"20674","111330028","./detail.php?lic-id=111330028&sequence=1&total=1",2013-09-25,0.008
"20675","111330029","./detail.php?lic-id=111330029&sequence=1,2&total=2",2013-09-04,0.03
"20676","111330030","./detail.php?lic-id=111330030&sequence=1&total=1",2013-10-02,0.013
"20677","111330031","./detail.php?lic-id=111330031&sequence=1&total=1",2013-10-10,0.005
"20678","111330032","./detail.php?lic-id=111330032&sequence=1&total=1",2013-10-02,0.01
"20679","111330033","./detail.php?lic-id=111330033&sequence=1&total=1",2013-09-07,0.015
"20680","111330035","./detail.php?lic-id=111330035&sequence=1&total=1",2013-09-10,0.005
"20681","111330037","./detail.php?lic-id=111330037&sequence=1&total=1",2013-08-31,0.01
"20682","111330038","./detail.php?lic-id=111330038&sequence=1&total=1",2013-09-17,0.005
"20683","111330039","./detail.php?lic-id=111330039&sequence=1&total=1",2013-08-31,0.005
"20684","111330040","./detail.php?lic-id=111330040&sequence=1&total=1",2013-09-07,0.006
"20685","111330043","./detail.php?lic-id=111330043&sequence=1&total=1",2013-09-18,0.02
"20686","111330044","./detail.php?lic-id=111330044&sequence=1&total=1",2013-09-24,0.005
"20687","111330047","./detail.php?lic-id=111330047&sequence=1&total=1",2013-09-14,0.01
"20688","111330048","./detail.php?lic-id=111330048&sequence=1&total=1",2013-09-21,0.01
"20689","111330049","./detail.php?lic-id=111330049&sequence=1&total=1",2013-10-02,0.022
"20690","111330051","./detail.php?lic-id=111330051&sequence=1&total=1",2013-09-05,0.005
"20691","111330052","./detail.php?lic-id=111330052&sequence=1&total=1",2013-09-02,0.005
"20692","111330053","./detail.php?lic-id=111330053&sequence=1&total=1",2013-11-30,0.004
"20693","111330054","./detail.php?lic-id=111330054&sequence=1&total=1",2013-09-10,0.004
"20694","111330055","./detail.php?lic-id=111330055&sequence=1&total=1",2013-09-13,0.003
"20695","111330056","./detail.php?lic-id=111330056&sequence=1&total=1",2013-09-28,0.01
"20696","111330058","./detail.php?lic-id=111330058&sequence=1&total=1",2013-09-13,0.004
"20697","111330059","./detail.php?lic-id=111330059&sequence=1&total=1",2013-09-13,0.005
"20698","111330060","./detail.php?lic-id=111330060&sequence=1&total=1",2013-09-17,0.005
"20699","111330061","./detail.php?lic-id=111330061&sequence=1&total=1",2013-09-25,0.005
"20700","111330062","./detail.php?lic-id=111330062&sequence=1&total=1",2013-10-01,0.004
"20701","111330063","./detail.php?lic-id=111330063&sequence=1&total=1",2013-10-30,0.008
"20702","111330064","./detail.php?lic-id=111330064&sequence=1&total=1",2013-09-18,0.01
"20703","111330065","./detail.php?lic-id=111330065&sequence=1,2&total=2",2013-11-08,0.06
"20704","111330067","./detail.php?lic-id=111330067&sequence=1&total=1",2013-09-10,0.004
"20705","111330068","./detail.php?lic-id=111330068&sequence=1&total=1",2013-09-01,0.005
"20706","111330069","./detail.php?lic-id=111330069&sequence=1&total=1",2013-08-27,0.005
"20707","111330070","./detail.php?lic-id=111330070&sequence=1&total=1",2013-09-07,0.005
"20708","111330071","./detail.php?lic-id=111330071&sequence=1&total=1",2013-09-10,0.005
"20709","111330072","./detail.php?lic-id=111330072&sequence=1&total=1",2013-10-09,0.03
"20710","111330073","./detail.php?lic-id=111330073&sequence=1&total=1",2013-10-01,0.005
"20711","111330074","./detail.php?lic-id=111330074&sequence=1&total=1",2013-10-01,0.008
"20712","111330075","./detail.php?lic-id=111330075&sequence=1,2,4&total=3",2013-11-22,0.104
"20713","111330077","./detail.php?lic-id=111330077&sequence=1&total=1",2013-09-10,0.003
"20714","111330078","./detail.php?lic-id=111330078&sequence=1,2&total=2",2013-09-20,0.009
"20715","111330079","./detail.php?lic-id=111330079&sequence=1&total=1",2013-11-07,0.006
"20716","111330080","./detail.php?lic-id=111330080&sequence=1&total=1",2013-08-19,0.002
"20717","111330081","./detail.php?lic-id=111330081&sequence=1&total=1",2013-09-21,0.013
"20718","111330082","./detail.php?lic-id=111330082&sequence=1&total=1",2013-09-13,0.02
"20719","111330083","./detail.php?lic-id=111330083&sequence=1&total=1",2013-10-08,0.006
"20720","111330086","./detail.php?lic-id=111330086&sequence=1&total=1",2013-09-24,0.004
"20721","111330087","./detail.php?lic-id=111330087&sequence=1&total=1",2013-09-10,0.009
"20722","111330090","./detail.php?lic-id=111330090&sequence=1&total=1",2013-09-09,0.03
"20723","111330091","./detail.php?lic-id=111330091&sequence=1&total=1",2013-09-12,0.004
"20724","111330092","./detail.php?lic-id=111330092&sequence=1&total=1",2013-09-14,0.004
"20725","111330093","./detail.php?lic-id=111330093&sequence=1&total=1",2013-09-12,0.02
"20726","111330095","./detail.php?lic-id=111330095&sequence=1&total=1",2013-09-21,0.011
"20727","111330096","./detail.php?lic-id=111330096&sequence=1&total=1",2013-09-05,0.005
"20728","111330097","./detail.php?lic-id=111330097&sequence=1&total=1",2013-10-02,0.005
"20729","111330099","./detail.php?lic-id=111330099&sequence=1&total=1",2013-09-17,0.01
"20730","111330100","./detail.php?lic-id=111330100&sequence=1&total=1",2013-09-09,0.005
"20731","111330101","./detail.php?lic-id=111330101&sequence=1&total=1",2013-10-01,0.011
"20732","111330102","./detail.php?lic-id=111330102&sequence=1&total=1",2013-09-25,0.005
"20733","111330103","./detail.php?lic-id=111330103&sequence=1&total=1",2013-09-01,0.005
"20734","111330104","./detail.php?lic-id=111330104&sequence=1&total=1",2013-10-01,0.028
"20735","111330106","./detail.php?lic-id=111330106&sequence=1&total=1",2013-09-13,0.003
"20736","111330107","./detail.php?lic-id=111330107&sequence=1&total=1",2013-09-11,0.012
"20737","111330108","./detail.php?lic-id=111330108&sequence=1&total=1",2013-08-26,0.008
"20738","111330109","./detail.php?lic-id=111330109&sequence=1&total=1",2013-09-01,0.008
"20739","111330110","./detail.php?lic-id=111330110&sequence=1&total=1",2013-09-10,0.004
"20740","111330111","./detail.php?lic-id=111330111&sequence=1&total=1",2013-10-03,0.005
"20741","111330112","./detail.php?lic-id=111330112&sequence=1&total=1",2013-10-02,0.004
"20742","111330113","./detail.php?lic-id=111330113&sequence=1&total=1",2013-09-09,0.005
"20743","111330114","./detail.php?lic-id=111330114&sequence=1&total=1",2013-09-12,0.005
"20744","111330115","./detail.php?lic-id=111330115&sequence=1&total=1",2013-09-28,0.008
"20745","111330116","./detail.php?lic-id=111330116&sequence=1&total=1",2013-09-24,0.007
"20746","111330117","./detail.php?lic-id=111330117&sequence=1&total=1",2013-09-11,0.01
"20747","111330118","./detail.php?lic-id=111330118&sequence=1&total=1",2013-09-25,0.005
"20748","111330119","./detail.php?lic-id=111330119&sequence=1&total=1",2013-09-24,0.002
"20749","111330120","./detail.php?lic-id=111330120&sequence=1&total=1",2013-09-28,0.005
"20750","111330121","./detail.php?lic-id=111330121&sequence=1&total=1",2013-09-24,0.015
"20751","111330122","./detail.php?lic-id=111330122&sequence=1&total=1",2013-08-26,0.005
"20752","111330123","./detail.php?lic-id=111330123&sequence=1&total=1",2013-09-10,0.005
"20753","111330125","./detail.php?lic-id=111330125&sequence=1&total=1",2013-09-24,0.005
"20754","111330127","./detail.php?lic-id=111330127&sequence=1&total=1",2013-09-26,0.005
"20755","111330128","./detail.php?lic-id=111330128&sequence=1&total=1",2013-09-05,0.007
"20756","111330129","./detail.php?lic-id=111330129&sequence=1&total=1",2013-09-17,0.005
"20757","111330130","./detail.php?lic-id=111330130&sequence=1&total=1",2013-09-14,0.005
"20758","111330131","./detail.php?lic-id=111330131&sequence=1&total=1",2013-12-12,0.005
"20759","111330132","./detail.php?lic-id=111330132&sequence=1&total=1",2013-09-16,0.319
"20760","111330133","./detail.php?lic-id=111330133&sequence=1&total=1",2013-09-05,0.005
"20761","111330134","./detail.php?lic-id=111330134&sequence=1&total=1",2013-10-01,0.005
"20762","111330135","./detail.php?lic-id=111330135&sequence=1&total=1",2013-09-05,0.004
"20763","111330136","./detail.php?lic-id=111330136&sequence=1&total=1",2013-10-03,0.005
"20764","111330137","./detail.php?lic-id=111330137&sequence=1&total=1",2013-11-15,0.03
"20765","111330138","./detail.php?lic-id=111330138&sequence=1&total=1",2013-10-15,0.005
"20766","111330139","./detail.php?lic-id=111330139&sequence=1&total=1",2013-09-28,0.005
"20767","111330140","./detail.php?lic-id=111330140&sequence=1&total=1",2013-09-20,0.011
"20768","111330141","./detail.php?lic-id=111330141&sequence=1&total=1",2013-09-24,0.005
"20769","111330142","./detail.php?lic-id=111330142&sequence=1&total=1",2013-09-12,0.005
"20770","111330143","./detail.php?lic-id=111330143&sequence=1&total=1",2013-09-24,0.005
"20771","111330144","./detail.php?lic-id=111330144&sequence=1&total=1",2013-10-01,0.002
"20772","111330145","./detail.php?lic-id=111330145&sequence=1&total=1",2013-09-16,0.004
"20773","111330146","./detail.php?lic-id=111330146&sequence=1&total=1",2013-09-12,0.004
"20774","111330149","./detail.php?lic-id=111330149&sequence=1&total=1",2013-09-13,0.007
"20775","111330150","./detail.php?lic-id=111330150&sequence=1&total=1",2013-09-27,0.005
"20776","111330152","./detail.php?lic-id=111330152&sequence=1&total=1",2013-10-01,0.005
"20777","111330153","./detail.php?lic-id=111330153&sequence=1&total=1",2013-10-04,0.01
"20778","111330154","./detail.php?lic-id=111330154&sequence=1&total=1",2013-09-13,0.004
"20779","111330155","./detail.php?lic-id=111330155&sequence=1&total=1",2013-09-13,0.009
"20780","111330157","./detail.php?lic-id=111330157&sequence=1&total=1",2013-10-30,0.005
"20781","111330158","./detail.php?lic-id=111330158&sequence=1&total=1",2013-09-13,0.005
"20782","111330160","./detail.php?lic-id=111330160&sequence=1&total=1",2013-09-26,0.005
"20783","111330161","./detail.php?lic-id=111330161&sequence=1&total=1",2013-09-14,0.005
"20784","111330162","./detail.php?lic-id=111330162&sequence=1&total=1",2013-09-19,0.005
"20785","111330165","./detail.php?lic-id=111330165&sequence=1&total=1",2013-09-12,0.004
"20786","111330166","./detail.php?lic-id=111330166&sequence=1&total=1",2013-10-08,0.011
"20787","111330167","./detail.php?lic-id=111330167&sequence=1&total=1",2013-09-28,0.005
"20788","111330168","./detail.php?lic-id=111330168&sequence=1&total=1",2013-09-17,0.005
"20789","111330169","./detail.php?lic-id=111330169&sequence=1&total=1",2013-09-11,0.005
"20790","111330170","./detail.php?lic-id=111330170&sequence=1&total=1",2013-09-18,0.005
"20791","111330171","./detail.php?lic-id=111330171&sequence=1&total=1",2013-09-19,0.005
"20792","111330172","./detail.php?lic-id=111330172&sequence=1&total=1",2013-09-10,0.005
"20793","111330173","./detail.php?lic-id=111330173&sequence=1&total=1",2013-09-17,0.005
"20794","111330175","./detail.php?lic-id=111330175&sequence=1&total=1",2013-09-11,0.005
"20795","111330178","./detail.php?lic-id=111330178&sequence=1&total=1",2013-09-30,0.005
"20796","111330179","./detail.php?lic-id=111330179&sequence=1&total=1",2013-09-17,0.003
"20797","111330180","./detail.php?lic-id=111330180&sequence=1&total=1",2013-09-14,0.005
"20798","111330181","./detail.php?lic-id=111330181&sequence=1&total=1",2013-10-17,0.029
"20799","111330182","./detail.php?lic-id=111330182&sequence=1&total=1",2013-10-01,0.005
"20800","111330184","./detail.php?lic-id=111330184&sequence=1&total=1",2013-10-01,0.005
"20801","111330185","./detail.php?lic-id=111330185&sequence=1&total=1",2013-10-01,0.005
"20802","111330186","./detail.php?lic-id=111330186&sequence=1&total=1",2013-09-24,0.005
"20803","111330187","./detail.php?lic-id=111330187&sequence=1&total=1",2013-09-01,0.005
"20804","111330188","./detail.php?lic-id=111330188&sequence=1&total=1",2013-09-03,0.005
"20805","111330189","./detail.php?lic-id=111330189&sequence=1&total=1",2013-10-08,0.005
"20806","111330190","./detail.php?lic-id=111330190&sequence=1&total=1",2013-10-02,0.005
"20807","111330191","./detail.php?lic-id=111330191&sequence=1&total=1",2013-10-08,0.005
"20808","111330192","./detail.php?lic-id=111330192&sequence=1&total=1",2013-09-10,0.005
"20809","111330193","./detail.php?lic-id=111330193&sequence=1,2&total=2",2013-09-24,0.007
"20810","111330194","./detail.php?lic-id=111330194&sequence=1&total=1",2013-10-04,0.006
"20811","111330195","./detail.php?lic-id=111330195&sequence=1&total=1",2013-10-30,0.005
"20812","111330196","./detail.php?lic-id=111330196&sequence=1&total=1",2013-09-18,0.005
"20813","111330197","./detail.php?lic-id=111330197&sequence=1&total=1",2013-10-09,0.011
"20814","111330198","./detail.php?lic-id=111330198&sequence=1&total=1",2013-09-25,0.015
"20815","111330199","./detail.php?lic-id=111330199&sequence=1&total=1",2013-09-28,0.005
"20816","111330200","./detail.php?lic-id=111330200&sequence=1&total=1",2013-10-16,0.005
"20817","111330201","./detail.php?lic-id=111330201&sequence=1&total=1",2013-09-19,0.005
"20818","111330202","./detail.php?lic-id=111330202&sequence=1&total=1",2013-10-04,0.004
"20819","111330203","./detail.php?lic-id=111330203&sequence=1&total=1",2013-10-10,0.005
"20820","111330204","./detail.php?lic-id=111330204&sequence=1&total=1",2013-10-01,0.004
"20821","111330205","./detail.php?lic-id=111330205&sequence=1&total=1",2013-10-04,0.004
"20822","111330206","./detail.php?lic-id=111330206&sequence=1&total=1",2013-10-01,0.008
"20823","111330207","./detail.php?lic-id=111330207&sequence=1&total=1",2013-10-08,0.003
"20824","111330208","./detail.php?lic-id=111330208&sequence=1&total=1",2013-10-08,0.005
"20825","111330209","./detail.php?lic-id=111330209&sequence=1&total=1",2013-09-28,0.002
"20826","111330210","./detail.php?lic-id=111330210&sequence=1&total=1",2013-10-02,0.02
"20827","111330211","./detail.php?lic-id=111330211&sequence=1&total=1",2013-09-13,0.005
"20828","111330212","./detail.php?lic-id=111330212&sequence=1&total=1",2013-09-25,0.007
"20829","111330213","./detail.php?lic-id=111330213&sequence=1&total=1",2013-10-01,0.003
"20830","111330214","./detail.php?lic-id=111330214&sequence=1&total=1",2013-09-24,0.01
"20831","111330215","./detail.php?lic-id=111330215&sequence=1&total=1",2013-10-10,0.014
"20832","111330216","./detail.php?lic-id=111330216&sequence=1&total=1",2013-10-16,0.005
"20833","111330217","./detail.php?lic-id=111330217&sequence=1&total=1",2013-10-23,0.004
"20834","111330218","./detail.php?lic-id=111330218&sequence=1&total=1",2013-09-19,0.005
"20835","111330219","./detail.php?lic-id=111330219&sequence=1&total=1",2013-10-01,0.004
"20836","111330220","./detail.php?lic-id=111330220&sequence=1&total=1",2013-09-25,0.005
"20837","111330221","./detail.php?lic-id=111330221&sequence=1&total=1",2013-10-10,0.001
"20838","111330223","./detail.php?lic-id=111330223&sequence=1&total=1",2013-10-30,0.005
"20839","111330224","./detail.php?lic-id=111330224&sequence=1&total=1",2013-09-25,0.005
"20840","111330227","./detail.php?lic-id=111330227&sequence=1&total=1",2013-09-24,0.005
"20841","111330228","./detail.php?lic-id=111330228&sequence=1&total=1",2013-09-13,0.005
"20842","111330229","./detail.php?lic-id=111330229&sequence=1&total=1",2013-09-13,0.005
"20843","111330230","./detail.php?lic-id=111330230&sequence=1&total=1",2013-09-20,0.015
"20844","111330231","./detail.php?lic-id=111330231&sequence=1&total=1",2013-10-03,0.005
"20845","111330233","./detail.php?lic-id=111330233&sequence=1&total=1",2013-10-25,0.005
"20846","111330234","./detail.php?lic-id=111330234&sequence=1&total=1",2013-10-05,0.005
"20847","111330235","./detail.php?lic-id=111330235&sequence=1&total=1",2013-10-15,0.005
"20848","111330237","./detail.php?lic-id=111330237&sequence=1&total=1",2013-09-21,0.005
"20849","111330238","./detail.php?lic-id=111330238&sequence=1&total=1",2013-12-12,0.005
"20850","111330239","./detail.php?lic-id=111330239&sequence=1&total=1",2013-10-10,0.005
"20851","111330240","./detail.php?lic-id=111330240&sequence=1&total=1",2013-10-03,0.005
"20852","111330241","./detail.php?lic-id=111330241&sequence=1&total=1",2013-09-25,0.005
"20853","111330242","./detail.php?lic-id=111330242&sequence=1,2&total=2",2013-09-24,0.06
"20854","111330243","./detail.php?lic-id=111330243&sequence=1&total=1",2013-09-27,0.005
"20855","111330244","./detail.php?lic-id=111330244&sequence=1&total=1",2013-09-26,0.009
"20856","111330245","./detail.php?lic-id=111330245&sequence=1,2,3,4,5&total=5",2013-11-30,0.248
"20857","111330246","./detail.php?lic-id=111330246&sequence=1&total=1",2013-10-04,0.004
"20858","111330247","./detail.php?lic-id=111330247&sequence=1&total=1",2013-10-08,0.004
"20859","111330248","./detail.php?lic-id=111330248&sequence=1&total=1",2013-10-11,0.005
"20860","111330249","./detail.php?lic-id=111330249&sequence=1,2&total=2",2013-09-21,0.03
"20861","111330250","./detail.php?lic-id=111330250&sequence=1&total=1",2013-10-11,0.01
"20862","111330251","./detail.php?lic-id=111330251&sequence=1&total=1",2013-10-18,0.002
"20863","111330252","./detail.php?lic-id=111330252&sequence=1&total=1",2013-11-30,0.005
"20864","111330253","./detail.php?lic-id=111330253&sequence=1&total=1",2013-09-16,0.01
"20865","111330254","./detail.php?lic-id=111330254&sequence=1&total=1",2013-10-01,0.005
"20866","111330255","./detail.php?lic-id=111330255&sequence=1&total=1",2013-09-30,0.005
"20867","111330256","./detail.php?lic-id=111330256&sequence=1&total=1",2013-09-24,0.004
"20868","111330257","./detail.php?lic-id=111330257&sequence=1&total=1",2013-11-30,0.005
"20869","111330258","./detail.php?lic-id=111330258&sequence=1&total=1",2013-10-04,0.005
"20870","111330259","./detail.php?lic-id=111330259&sequence=1&total=1",2013-10-05,0.005
"20871","111330260","./detail.php?lic-id=111330260&sequence=1&total=1",2013-11-12,0.009
"20872","111330261","./detail.php?lic-id=111330261&sequence=1&total=1",2013-09-28,0.005
"20873","111330262","./detail.php?lic-id=111330262&sequence=1&total=1",2013-10-19,0.005
"20874","111330263","./detail.php?lic-id=111330263&sequence=1&total=1",2013-10-04,0.005
"20875","111330264","./detail.php?lic-id=111330264&sequence=1&total=1",2013-10-03,0.005
"20876","111330265","./detail.php?lic-id=111330265&sequence=1&total=1",2013-10-03,0.004
"20877","111330266","./detail.php?lic-id=111330266&sequence=1&total=1",2013-10-02,0.005
"20878","111330267","./detail.php?lic-id=111330267&sequence=1&total=1",2013-11-14,0.005
"20879","111330268","./detail.php?lic-id=111330268&sequence=1&total=1",2013-10-11,0.005
"20880","111330269","./detail.php?lic-id=111330269&sequence=1&total=1",2013-10-26,0.003
"20881","111330270","./detail.php?lic-id=111330270&sequence=1&total=1",2013-09-20,0.005
"20882","111330271","./detail.php?lic-id=111330271&sequence=1&total=1",2013-10-04,0.005
"20883","111330273","./detail.php?lic-id=111330273&sequence=1&total=1",2013-10-02,0.009
"20884","111330274","./detail.php?lic-id=111330274&sequence=1&total=1",2013-09-26,0.009
"20885","111330275","./detail.php?lic-id=111330275&sequence=1&total=1",2013-09-30,0.003
"20886","111330276","./detail.php?lic-id=111330276&sequence=1&total=1",2013-09-28,0.003
"20887","111330277","./detail.php?lic-id=111330277&sequence=1&total=1",2013-10-04,0.005
"20888","111330278","./detail.php?lic-id=111330278&sequence=1&total=1",2013-09-16,0.005
"20889","111330279","./detail.php?lic-id=111330279&sequence=1&total=1",2013-09-26,0.007
"20890","111330280","./detail.php?lic-id=111330280&sequence=1,2&total=2",2013-11-21,0.017
"20891","111330281","./detail.php?lic-id=111330281&sequence=1&total=1",2013-09-26,0.003
"20892","111330282","./detail.php?lic-id=111330282&sequence=1&total=1",2013-10-01,0.015
"20893","111330284","./detail.php?lic-id=111330284&sequence=1&total=1",2013-10-10,0.002
"20894","111330286","./detail.php?lic-id=111330286&sequence=1,2&total=2",2013-10-18,0.034
"20895","111330287","./detail.php?lic-id=111330287&sequence=1&total=1",2013-10-15,0.004
"20896","111330292","./detail.php?lic-id=111330292&sequence=1,2&total=2",2013-10-12,0.01
"20897","111330293","./detail.php?lic-id=111330293&sequence=1&total=1",2013-10-12,0.012
