longtitude,latitude,nazev,vykon,datum,datum2
17.326107949019,49.6458358131448,"Jiří Holotík, Dolany 544 783 16 Dolany, Dolany 544, okres Olomouc, kraj Olomoucký",0.005,2013-05-15,2019-11-30
17.5679567701598,48.9341140742598,"FVE Boršice u Blatnice, č.p. 219 687 63 Boršice u Blatnice, Boršice u Blatnice 219, okres Uherské Hradiště, kraj Zlínský",0.01,2013-05-08,2019-11-30
13.5886641411115,49.30166490726,"Marie Pavelcová 341 01 Budětice, Budětice 11, okres Klatovy, kraj Plzeňský",0.005,2013-05-10,2019-11-30
13.4251907939367,49.4174781388135,"fVE krátký 339 01 Plánice, Plánice 15, okres Klatovy, kraj Plzeňský",0.005,2013-05-16,2019-11-30
13.1910996089863,49.7136172191633,"Marie Lašková 330 23 Nýřany, Na Lazarce 1054, okres Plzeň-sever, kraj Plzeňský",0.005,2013-05-10,2019-11-30
16.221439169076,50.1200165090293,"KOSTELEC 01 517 41 Kostelec nad Orlicí, Čermákova 1212, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.008,2013-06-19,2019-11-30
16.221439169076,50.1200165090293,"KOSTELEC 02 517 41 Kostelec nad Orlicí, Čermákova 1212, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.005,2013-06-19,2019-11-30
15.4863282279443,50.0017270041447,"MORAŠICE 01 535 01 Morašice, Morašice 49, okres Pardubice, kraj Pardubický",0.005,2013-06-19,2019-11-30
15.48538207165,50.0011590947085,"MORAŠICE 02 535 01 Morašice, Morašice 43, okres Pardubice, kraj Pardubický",0.005,2013-06-19,2019-11-30
18.1030430813142,49.9612038376768,"Borová, K Lesu 142, Bolatice 747 23 747 23 Bolatice, K Lesu 142, okres Opava, kraj Moravskoslezský",0.01,2013-04-24,2019-11-30
13.626805456046,49.3867138033508,"FVE Pačejov 83 341 01 Pačejov, Pačejov 83, okres Klatovy, kraj Plzeňský",0.008,2013-05-28,2019-11-30
18.3191846368082,49.7751518925142,"U Rozvodny 364/15, 739 32 Vratimov 739 32 Vratimov, U Rozvodny 364/15, okres Frýdek-Místek, kraj Moravskoslezský",0.005,2013-06-01,2019-11-30
17.6678893641394,49.2319780682749,"FVE Zlín, Vývoz 363 760 01 Zlín, Vývoz 363, okres Zlín, kraj Zlínský",0.005,2013-05-14,2019-11-30
17.8029724774647,49.2472032549346,"FVE 2 ČIBE a.s. Slušovice 763 15 Slušovice, nám. Svobody 57, okres Zlín, kraj Zlínský",0.02,2013-05-14,2019-11-30
17.8016115709635,49.2584062779633,"FVE ČIBE a.s. Slušovice 763 15 Slušovice, Dostihová 520, okres Zlín, kraj Zlínský",0.02,2013-05-14,2019-11-30
18.3783251857244,49.747090050523,"FVE Kodeš - doma 739 34 Václavovice, Frýdecká 453, okres Frýdek-Místek, kraj Moravskoslezský",0.005,2013-05-07,2019-11-30
15.3893315257762,49.9004056474396,"FVE Travní 286 01 Čáslav, Travní 1579, okres Kutná Hora, kraj Středočeský",0.005,2013-05-11,2019-11-30
15.7484416953059,50.0658879643101,"FVE Pelikán Doubravice 533 53 Pardubice, Pardubice 110, okres Pardubice, kraj Pardubický",0.018,2013-05-18,2019-11-30
15.8436047399198,50.0328233406802,"FVE Pelikán Staročernsko 530 02 Pardubice, Pardubice, okres Pardubice, kraj Pardubický",0.01,2013-05-18,2019-11-30
16.1028702486386,49.9010683399882,"FVE Němeček 566 01 Pustina, Pustina 15, okres Ústí nad Orlicí, kraj Pardubický",0.004,2013-05-14,2019-11-30
13.3132944183342,49.7349429473242,"FVE 4,6 kW U Shahu 318 00 Plzeň, U svahu 197/16, okres Plzeň-město, kraj Plzeňský",0.005,2013-05-21,2019-11-30
17.1266292094725,49.6534970795223,"FVE 2,4 kW 783 32 Náklo, Náklo, okres Olomouc, kraj Olomoucký",0.002,2013-05-30,2019-11-30
15.6221332312786,49.0828013595542,"Doma 380 01 Radkovice u Budče, Radkovice u Budče 1, okres Třebíč, kraj Vysočina",0.01,2013-06-22,2019-11-30
16.4496680150312,49.1708413963278,"FVE 4,23 kWp 664 41 Omice, Armádní 187, okres Brno-venkov, kraj Jihomoravský",0.004,2013-05-28,2019-11-30
15.1851354981183,50.0305560265494,"Novotná1 280 02 Kolín, Na Třešňovce 1008, okres Kolín, kraj Středočeský",0.005,2013-05-16,2019-11-30
15.0779706384313,49.4300032437926,"Leskovice 46 394 14 Leskovice, Leskovice 46, okres Pelhřimov, kraj Vysočina",0.005,2013-05-31,2019-11-30
13.143733593051,49.8801869721301,"FVE VIKING 330 38 Úněšov, Úněšov, okres Plzeň-sever, kraj Plzeňský",0.03,2013-05-23,2019-11-30
13.1453585157158,49.8798639783807,"FVE 2 VIKING 330 38 Úněšov, Úněšov, okres Plzeň-sever, kraj Plzeňský",0.03,2013-05-23,2019-11-30
13.1448351423169,49.8797524996074,"FVE 3 VIKING 330 38 Úněšov, Úněšov, okres Plzeň-sever, kraj Plzeňský",0.03,2013-05-23,2019-11-30
16.6217817096642,49.2526051706577,"Soběšice, Na klínku 724, Toman 644 00 Brno, Na klínku 724/5a, okres Brno-město, kraj Jihomoravský",0.01,2013-05-30,2019-11-30
16.5971701961422,49.0413676452287,"FVE Kőnig 664 62 Hrušovany u Brna, U Šatavy 745, okres Brno-venkov, kraj Jihomoravský",0.004,2013-05-16,2019-11-30
16.6730686242092,49.4834315513173,"Karel Hloušek 680 01 Boskovice, Dukelská 2143/35, okres Blansko, kraj Jihomoravský",0.004,2013-05-06,2019-11-30
13.3678737337553,49.7640091309324,"FVE P.Jícha 323 00 Plzeň, Plzeň 682/20, okres Plzeň-město, kraj Plzeňský",0.004,2013-05-15,2019-11-30
16.6099636443278,49.1649077376846,"FVE Brno - Horní Heršpice 619 00 Brno, Perunova 44/25, okres Brno-město, kraj Jihomoravský",0.005,2013-05-22,2019-11-30
13.8657026362612,49.4283993439225,"FVE Blatná 388 01 Blatná, Blatná 34, okres Strakonice, kraj Jihočeský",0.008,2013-05-22,2019-11-30
16.6117737166899,49.1651302296395,"FVE Brno-Horní Heršpice 619 00 Brno, Sokolova 79/46, okres Brno-město, kraj Jihomoravský",0.005,2013-06-04,2019-11-30
16.3874498682878,49.2775638816653,"FVE Lažánky 664 71 Lažánky, Lažánky 22, okres Brno-venkov, kraj Jihomoravský",0.005,2013-05-28,2019-11-30
16.5455199515791,49.4485503344379,"Mgr. Václav Kokta 679 71 Lysice, Třešňová 628, okres Blansko, kraj Jihomoravský",0.005,2013-04-30,2019-11-30
16.5833248306009,49.4117927319693,"Ing. Pavel Musil 679 21 Černá Hora, Okružní 410, okres Blansko, kraj Jihomoravský",0.005,2013-04-30,2019-11-30
15.7652610468137,49.9111094611126,"FVE - Pinka 537 01 Rabštejnská Lhota, Rabštejnská Lhota 120, okres Chrudim, kraj Pardubický",0.005,2013-05-11,2019-11-30
14.520485195759,49.4861985985971,"JISTEBNICE VALCHA FVE ING. MIKSA 391 33 Jistebnice, Valcha, okres Tábor, kraj Jihočeský",0.004,2013-06-01,2019-11-30
16.2151480119052,50.3207972732047,"Václav Ryšavý 517 84 Ohnišov, Ohnišov 36, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.005,2013-05-15,2019-11-30
14.1528803459591,50.536863339896,"FVE Škrabal Pneuservis 412 01 Litoměřice, Českolipská, okres Litoměřice, kraj Ústecký",0.005,2013-05-25,2019-11-30
18.1943323827474,49.9788090998584,"FVE Petr Zlotý 747 18 Píšť, Píšť 63, okres Opava, kraj Moravskoslezský",0.004,2013-05-11,2019-11-30
14.6540709841803,49.9976638524153,"Kantůrková 251 01 Říčany, Petra Fastra 1551/46, okres Praha-východ, kraj Středočeský",0.005,2013-06-05,2019-11-30
18.246099358973,49.8845029898904,"FVE Jiří Hawlik 747 14 Ludgeřovice, Horní 657/50, okres Opava, kraj Moravskoslezský",0.003,2013-05-11,2019-11-30
15.3196778116004,50.3779354136394,"FVE - 4,32 506 01 Jičíněves, Jičíněves 18, okres Jičín, kraj Královéhradecký",0.004,2013-05-15,2019-11-30
16.5260637117391,49.3049171729854,"FVE CTS Kuřim 664 34 Kuřim, Sv. Čecha 600, okres Brno-venkov, kraj Jihomoravský",0.02,2013-05-21,2019-11-30
14.5249096479521,48.963012394542,"FVE Oborný 373 16 Dobrá Voda u Českých Budějovic, Na Vyhlídce 2369/64, okres České Budějovice, kraj Jihočeský",0.005,2013-05-20,2019-11-30
17.1212205411311,49.0061599126701,"Grmolec Riegrova 697 01 Kyjov, Riegrova 384/23, okres Hodonín, kraj Jihomoravský",0.005,2013-04-30,2019-11-30
14.0331881051232,50.5582158370497,"FVE 4,9kWp Litochovice 41 411 33 Prackovice nad Labem, Prackovice nad Labem 41, okres Litoměřice, kraj Ústecký",0.005,2013-05-22,2019-11-30
13.8996914985,49.2455776710586,"FVE Král 386 01 Mutěnice, Mutěnice 60, okres Strakonice, kraj Jihočeský",0.005,2013-05-14,2019-11-30
13.3292139122739,49.5806570127652,"FVE Velkoborský 334 01 Přeštice, Na Chmelnicích, okres Plzeň-jih, kraj Plzeňský",0.005,2013-05-15,2019-11-30
17.4443648839072,49.3498367823089,"FV6-207 Montkovo, Břest, 9,75 kW 768 23 Břest, Břest 81, okres Kroměříž, kraj Zlínský",0.01,2013-05-20,2019-11-30
17.4691817379885,49.3239891872843,"FV6-208 Mntkovo, Hulín 30 kW 768 24 Hulín, Hulín, okres Kroměříž, kraj Zlínský",0.03,2013-05-20,2019-11-30
17.7106641368075,49.0648897431349,"Mgr. Miroslav Horsák 763 41 Luhačovice, Luhačovice 103, okres Zlín, kraj Zlínský",0.005,2013-04-30,2019-11-30
16.711706435282,49.1000688205387,"Ing. Martin Štipčák 664 59 Telnice, U Mlýna, okres Brno-venkov, kraj Jihomoravský",0.005,2013-08-15,2019-11-30
16.6124666222309,49.1925338270651,"FVE EPNE, s.r.o. 602 00 Brno, Josefská 698/9, okres Brno-město, kraj Jihomoravský",0.005,2013-05-15,2019-11-30
15.9043188532352,50.3585118805812,"Ing. Lidmila Rutter 551 01 Jaroměř, Královédvorská 609, okres Náchod, kraj Královéhradecký",0.005,2013-05-15,2019-11-30
17.1870690700492,49.2681807661717,"FVE 4,23 kWp 768 33 Prasklice, Prasklice 82, okres Kroměříž, kraj Zlínský",0.004,2013-06-07,2019-11-30
15.768695526649,49.9383969868566,"Josef Dolanský 537 01 Sobětuchy, Sobětuchy 266, okres Chrudim, kraj Pardubický",0.005,2013-06-01,2019-11-30
15.7422386275131,50.0657969979122,"FVE Ondřej Němeček 533 53 Pardubice, Pardubice 95, okres Pardubice, kraj Pardubický",0.005,2013-05-15,2019-11-30
14.6507654558369,49.9482485179222,"FVE Všechromy 251 63 Strančice, Strančice 12, okres Praha-východ, kraj Středočeský",0.004,2013-05-30,2019-11-30
17.9527399085112,49.378878827099,"Doma 756 23 Jablůnka, Jablůnka 593, okres Vsetín, kraj Zlínský",0.01,2013-05-15,2019-11-30
17.1350994823383,49.0223473288619,"Hála 01 697 01 Kyjov, Vinohrady 2542/54, okres Hodonín, kraj Jihomoravský",0.005,2013-05-13,2019-11-30
15.4818409445788,50.0334571765156,"FVE Posejpalovi 533 13 Řečany nad Labem, Boženy Němcové 234, okres Pardubice, kraj Pardubický",0.004,2013-05-20,2019-11-30
13.9188102106458,49.2574352070667,"Strakonice 386 01 Strakonice, U Nádraží 984, okres Strakonice, kraj Jihočeský",0.03,2013-06-20,2019-11-30
15.2737208722093,50.6360197810737,"FVE Špidlen 468 22 Železný Brod, Železný Brod 51, okres Jablonec nad Nisou, kraj Liberecký",0.003,2013-05-16,2019-11-30
17.6511041964682,49.2410612488861,"Augustin Šidlík 760 01 Zlín, Mokrá 382, okres Zlín, kraj Zlínský",0.005,2013-05-15,2019-11-30
16.0235575564897,48.8726330953607,"FVE Latnerovi 669 02 Znojmo, Pražská, okres Znojmo, kraj Jihomoravský",0.004,2013-06-04,2019-11-30
18.1884100672965,49.9475860270112,"FVE Renáta Rončková 747 20 Vřesina, U Sadu 91/15, okres Opava, kraj Moravskoslezský",0.004,2013-05-16,2019-11-30
16.0955462776286,50.2722553887431,"Oldřich Hájek 517 73 Opočno, Nádražní č.e. 120, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.004,2013-05-16,2019-11-30
14.2721973242413,50.1334699050689,"FVE TUCHOMĚŘICE 395 252 67 Tuchoměřice, Za Brodem 395, okres Praha-západ, kraj Středočeský",0.005,2013-05-20,2019-11-30
15.9102044245674,49.5229411796131,"FVE Jarošovi 592 14 Nové Veselí, Žďárská 352, okres Žďár nad Sázavou, kraj Vysočina",0.025,2013-05-15,2019-11-30
17.4394849940465,49.4560866217838,"FVE Vysloužilová Miloslava 750 02 Přerov, Malá Tratidla 3346/13, okres Přerov, kraj Olomoucký",0.008,2013-05-29,2019-11-30
18.3811092674819,49.8578231055934,"FVE Fikáček 735 32 Rychvald, Lípová 1887, okres Karviná, kraj Moravskoslezský",0.005,2013-05-10,2019-11-30
15.7477819334105,50.4437655170657,"Radek Špůr 544 72 Bílá Třemešná, Bílá Třemešná 348, okres Trutnov, kraj Královéhradecký",0.008,2013-05-15,2019-11-30
14.6093157060336,49.8254594586705,"Novotný1 257 41 Bukovany, Bukovany 207, okres Benešov, kraj Středočeský",0.005,2013-06-06,2019-11-30
17.699094493148,50.1026384398585,"FVE Zdeněk Zmrzlík 794 01 Krnov, Petrovická 2397/64, okres Bruntál, kraj Moravskoslezský",0.005,2013-05-30,2019-11-30
16.1552628200411,49.9584900644457,"M-CZ, a.s. 566 01 Vysoké Mýto, Fibichova 147, okres Ústí nad Orlicí, kraj Pardubický",0.03,2013-05-30,2019-11-30
16.1556990613968,49.9582363151881,"M-CZ, a.s. 566 01 Vysoké Mýto, Fibichova, okres Ústí nad Orlicí, kraj Pardubický",0.03,2013-05-30,2019-11-30
16.2270789126336,50.3971193693379,"Pavel Kvapil - rodinný dům - FVE 549 21 Česká Čermná, Česká Čermná 184, okres Náchod, kraj Královéhradecký",0.004,2013-05-13,2019-11-30
17.9877509884719,49.895422928799,"FVE Daniel Dodek 747 95 Opava, Přerovecká 288/114a, okres Opava, kraj Moravskoslezský",0.005,2013-05-29,2019-11-30
16.4386118679743,49.0729241441083,"FVE - Nové Bránice 664 64 Nové Bránice, Nové Bránice 183, okres Brno-venkov, kraj Jihomoravský",0.005,2013-05-16,2019-11-30
18.0286605841418,49.9051852971978,"FVE Miroslav Tomíček 747 62 Mokré Lazce, Jubilejní 304, okres Opava, kraj Moravskoslezský",0.004,2013-05-29,2019-11-30
15.1657124346459,50.5841688566779,"FVE Vaníčková 511 01 Turnov, Durychov 1885, okres Semily, kraj Liberecký",0.007,2013-05-15,2019-11-30
14.4996443922531,49.0275654610187,"FVE Misař 373 67 Borek, Hosínská 326, okres České Budějovice, kraj Jihočeský",0.005,2013-05-28,2019-11-30
14.5652289544805,49.0599855815362,"Václav Fučík 373 72 Lišov, Lišov 8, okres České Budějovice, kraj Jihočeský",0.005,2013-05-28,2019-11-30
16.4560353156167,49.2812386429362,"FVE Chudčice 664 71 Chudčice, Chudčice 56, okres Brno-venkov, kraj Jihomoravský",0.008,2013-05-14,2019-11-30
14.183272744161,49.8927241383277,"Pětka 267 28 Svinaře, Svinaře 6, okres Beroun, kraj Středočeský",0.005,2013-05-28,2019-11-30
14.183272744161,49.8927241383277,"Dvojka 267 28 Svinaře, K Zámku 6, okres Beroun, kraj Středočeský",0.002,2013-05-28,2019-11-30
17.3874579215915,49.2978886047209,"FVE MALCOLOR 767 01 Kroměříž, Kojetínská 1189/1, okres Kroměříž, kraj Zlínský",0.005,2013-05-30,2019-11-30
14.3087375544804,50.4860257193969,"FVE Urban 01 413 01 Vrbice, Štětská, okres Litoměřice, kraj Ústecký",0.005,2013-05-28,2019-11-30
15.4619440462531,49.3898290372341,"výroba elektřiny 588 05 Mirošov, Mirošov, okres Jihlava, kraj Vysočina",0.014,2013-05-30,2019-11-30
14.1170778158908,50.5427868947932,"FVE Sedlák 412 01 Litoměřice, Karolíny Světlé 1795/10, okres Litoměřice, kraj Ústecký",0.005,2013-05-21,2019-11-30
15.810157196872,50.2517629671896,"RD č.p. 329 503 02 Předměřice nad Labem, Na Vyšehradě 329, okres Hradec Králové, kraj Královéhradecký",0.004,2013-05-29,2019-11-30
17.092085603463,49.4637942758593,"Ladislav Štrajt 796 01 Prostějov, Jaroslava Kaštila 3688/15, okres Prostějov, kraj Olomoucký",0.005,2013-05-21,2019-11-30
16.237044652366,50.2061823669884,"Korman 517 01 Solnice, Školní 53, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.005,2013-05-22,2019-11-30
13.0728099351143,49.4744696602705,"FVE Raška 345 43 Kanice, Kanice, okres Domažlice, kraj Plzeňský",0.012,2013-05-23,2019-11-30
16.1734386979787,49.9958214821687,"Ladislav Dvořák 565 44 Sruby, Sruby 9, okres Ústí nad Orlicí, kraj Pardubický",0.01,2013-05-14,2019-11-30
13.6690802601204,49.3499280715096,"FVE Třebomyslice 81 341 01 Horažďovice, Horažďovice 81, okres Klatovy, kraj Plzeňský",0.008,2013-05-22,2019-11-30
13.6951233173402,49.32427636515,"FVE Polena Horežďovice 341 01 Horažďovice, Komenského 203, okres Klatovy, kraj Plzeňský",0.006,2013-05-22,2019-11-30
15.7315921643018,50.0285107612675,"K Besedě 1099, Pardubice - Svítkov 530 06 Pardubice, K Besedě 1099, okres Pardubice, kraj Pardubický",0.005,2013-06-08,2019-11-30
14.6295808019946,49.3483181171262,"FV Suchá Háková 391 75 Malšice, Malšice 50, okres Tábor, kraj Jihočeský",0.005,2013-05-18,2019-11-30
15.8261183837021,50.1577659784424,"FVE Vysoká 415 503 31 Vysoká nad Labem, Pod Vinicí 415, okres Hradec Králové, kraj Královéhradecký",0.005,2013-05-29,2019-11-30
16.2306264192568,49.2928438697268,"FVE Velká Bíteš 595 01 Velká Bíteš, Sadová 643, okres Žďár nad Sázavou, kraj Vysočina",0.005,2013-05-18,2019-11-30
14.4483342214432,48.9584975186028,"FVE Červený 370 01 Litvínovice, Litvínovice 234, okres České Budějovice, kraj Jihočeský",0.005,2013-06-01,2019-11-30
16.318632313791,49.0851376337469,"FVE Řeznovice 664 91 Ivančice, Ivančice 153, okres Brno-venkov, kraj Jihomoravský",0.005,2013-05-18,2019-11-30
15.798199576058,50.2226342166623,"Tušic 503 11 Hradec Králové, Drtinova 110/48, okres Hradec Králové, kraj Královéhradecký",0.004,2013-05-23,2019-11-30
14.0693576105709,50.631532086786,"FVE - 4,32 403 21 Ústí nad Labem, Zlatá stezka 445, okres Ústí nad Labem, kraj Ústecký",0.004,2013-05-16,2019-11-30
16.2129142308691,50.3231857397158,"Vladimír Ulma 517 84 Ohnišov, Ohnišov 166, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.004,2013-05-10,2019-11-30
13.063212881411,49.598449512602,"FVE Šperl Zdeněk 345 62 Neuměř, Neuměř 9, okres Domažlice, kraj Plzeňský",0.004,2013-05-30,2019-11-30
17.1202203657702,49.5478720078026,"Martin Šteffek, Třebčín 783 42 Lutín, Lutín, okres Olomouc, kraj Olomoucký",0.004,2013-07-20,2019-11-30
14.9476994489906,50.0169277650945,"FVE Království 281 63 Třebovle, Třebovle 1, okres Kolín, kraj Středočeský",0.008,2013-05-31,2019-11-30
13.9546388591679,50.4967469040621,"FVE Josef Golian 411 14 Vlastislav, Vlastislav, okres Litoměřice, kraj Ústecký",0.013,2013-05-25,2019-11-30
13.1877918327499,49.7196032692019,"První jaderná 330 23 Nýřany, Nýřany 218, okres Plzeň-sever, kraj Plzeňský",0.005,2013-05-25,2019-11-30
15.4504516537431,50.1540437450804,"FVE Pod Hřbitovem 288 503 51 Chlumec nad Cidlinou, Pod Hřbitovem 288, okres Hradec Králové, kraj Královéhradecký",0.005,2013-05-22,2019-11-30
16.1648868455244,50.2457172580374,"FVE - Valenta 517 33 Trnov, Trnov 41, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.005,2013-05-25,2019-11-30
14.3884516160442,50.0632888083098,"Režný1 150 00 Praha, Přímá 1651/13, kraj Hlavní město Praha",0.003,2013-06-19,2019-11-30
14.6743273046118,49.9227870822766,"FVE Kučera 251 63 Kunice, Kunice 45, okres Praha-východ, kraj Středočeský",0.005,2013-05-10,2019-11-30
13.2302988830592,49.3824124585659,"FV Míšek Bezděkov 339 01 Bezděkov, Bezděkov 118, okres Klatovy, kraj Plzeňský",0.005,2013-05-20,2019-11-30
15.8547748123646,49.9498003887502,"Fotovoltaická elektrárna na č.p. 194 Kočí 538 61 Kočí, Kočí 194, okres Chrudim, kraj Pardubický",0.005,2013-05-14,2019-11-30
13.9210150695261,49.0626684005618,"Vyskočil1 383 01 Vlachovo Březí, Vlachovo Březí 9, okres Prachatice, kraj Jihočeský",0.005,2013-06-06,2019-11-30
15.5636986515748,50.6157089121827,"FVE - Suchomel 512 36 Horní Branná, Horní Branná 42, okres Semily, kraj Liberecký",0.005,2013-05-23,2019-11-30
13.0141077950127,49.7924177980583,"Ladislav Brácha 349 01 Únehle, Únehle 34, okres Tachov, kraj Plzeňský",0.005,2013-05-28,2019-11-30
15.5481281015567,50.0399480307941,"FVE Daškovi 535 01 Přelouč, Spojovací 1442, okres Pardubice, kraj Pardubický",0.004,2013-05-28,2019-11-30
13.4265046523414,49.7324085880398,"Pavel Šteiner 326 00 Plzeň, Letkovská 68/15, okres Plzeň-město, kraj Plzeňský",0.005,2013-05-28,2019-11-30
15.0189667386445,50.7495411488925,"FVE Vítkovi 460 10 Liberec, Strakonická 143, okres Liberec, kraj Liberecký",0.005,2013-06-11,2019-11-30
14.9275004846826,50.4417494915084,"FVE - 4,8 293 06 Kosmonosy, Jelínkova 1232, okres Mladá Boleslav, kraj Středočeský",0.005,2013-05-10,2019-11-30
14.4605089101695,50.1885617227442,"Mottlová 250 65 Sedlec, Sedlec 70, okres Praha-východ, kraj Středočeský",0.005,2013-06-11,2019-11-30
17.0320228126464,48.8578298663619,"FVE - Dolní Bojanovce 696 17 Dolní Bojanovice, Sportovní 1079, okres Hodonín, kraj Jihomoravský",0.005,2013-05-28,2019-11-30
16.8126114238354,48.8974466294575,"FVE - Velké Pavlovice 691 06 Velké Pavlovice, Střední 594/38, okres Břeclav, kraj Jihomoravský",0.005,2013-05-28,2019-11-30
14.8154518462646,50.2890242621049,"Jarmil Hrůza 294 71 Benátky nad Jizerou, Mělnická 30, okres Mladá Boleslav, kraj Středočeský",0.03,2013-05-31,2019-11-30
16.6778607387142,49.1022994924616,"FVE Otmarov 664 57 Otmarov, Otmarov 85, okres Brno-venkov, kraj Jihomoravský",0.005,2013-05-22,2019-11-30
14.4347517264694,49.0484558183937,"Solární elektrárna FVE Hluboká 1044 373 41 Hluboká nad Vltavou, Pod Hrází 1044, okres České Budějovice, kraj Jihočeský",0.007,2013-05-28,2019-11-30
13.2451303120978,49.7651951745046,"Milan Kabele 330 32 Kozolupy, Kozolupy, okres Plzeň-sever, kraj Plzeňský",0.005,2013-05-18,2019-11-30
14.3513828226564,48.7819233439324,"Jiří Haniš 381 01 Přídolí, Přídolí 56, okres Český Krumlov, kraj Jihočeský",0.016,2013-05-28,2019-11-30
15.9244918026069,50.3584888250223,"Petr Fousek 551 01 Jaroměř, Růžová 190, okres Náchod, kraj Královéhradecký",0.005,2013-05-23,2019-11-30
16.9176619276727,49.9064298673601,"Postřelmov, Nová č.p.356 789 69 Postřelmov, Nová 356, okres Šumperk, kraj Olomoucký",0.005,2013-05-24,2019-11-30
16.632870480246,49.897419281286,"Ing. Tomáš Hamřík 563 01 Sázava, Sázava 7, okres Ústí nad Orlicí, kraj Pardubický",0.004,2013-05-09,2019-11-30
16.3629461521903,49.2577977355977,"FVE - Růžička 664 83 Javůrek, Javůrek 20, okres Brno-venkov, kraj Jihomoravský",0.004,2013-05-22,2019-11-30
13.9905802171681,49.0136511666291,"FVE Souček 383 01 Prachatice, Větrná 870, okres Prachatice, kraj Jihočeský",0.005,2013-05-21,2019-11-30
15.866983017862,49.2262494672726,"FVE Pospíchal Václav 674 01 Třebíč, Na Příkopech 123/39, okres Třebíč, kraj Vysočina",0.004,2013-05-25,2019-11-30
14.4006575481814,48.9784428779593,"Solární elektrárna FVE Csóková, Branišova 73 373 84 Branišov, Branišov 73, okres České Budějovice, kraj Jihočeský",0.005,2013-06-08,2019-11-30
14.8481475636113,50.2089138684793,"FVE U Vodárny 289 22 Lysá nad Labem, U Vodárny 1928, okres Nymburk, kraj Středočeský",0.011,2013-06-11,2019-11-30
14.7243350117177,49.7488956400976,"Škoda1 256 01 Struhařov, Struhařov, okres Benešov, kraj Středočeský",0.005,2013-06-25,2019-11-30
13.4612762978504,49.6114776267905,"FVE Otto 332 07 Střížovice, Střížovice 150, okres Plzeň-jih, kraj Plzeňský",0.01,2013-05-29,2019-11-30
13.7186616478408,50.4809947199541,"FVE Vladimír Plhák 434 01 Korozluky, Korozluky 39, okres Most, kraj Ústecký",0.012,2013-05-22,2019-11-30
14.7216630796727,49.9140397773904,"Janoušková1 251 66 Mirošovice, Hubačovská 343, okres Praha-východ, kraj Středočeský",0.004,2013-06-11,2019-11-30
14.5521804849053,49.9691432128963,"Kalinová1 252 42 Jesenice, Na Návsi 35, okres Praha-západ, kraj Středočeský",0.01,2013-06-07,2019-11-30
16.6495322308249,49.0560301964989,"Ing. Pavel Soukup 664 56 Blučina, Havlíčkova 83, okres Brno-venkov, kraj Jihomoravský",0.005,2013-05-06,2019-11-30
14.84847137131,50.1999484057404,"Jaroslav Buk 289 22 Lysá nad Labem, Na Mlíčníku 1747/2, okres Nymburk, kraj Středočeský",0.005,2013-05-31,2019-11-30
17.1414449705274,48.9563079568433,"FVS - Stanislav Cibulka 696 05 Milotice, Za Kostelem 11, okres Hodonín, kraj Jihomoravský",0.005,2013-05-23,2019-11-30
13.0032451049905,49.7504907504708,"Kocek - FVE 349 01 Stříbro, V Domkách 322, okres Tachov, kraj Plzeňský",0.005,2013-05-31,2019-11-30
14.8366044848559,50.1982005044975,"Jiří Bubeník 289 22 Lysá nad Labem, Čechova 636/49, okres Nymburk, kraj Středočeský",0.005,2013-05-22,2019-11-30
15.1705439087475,50.0162510719541,"FVE Domkář 280 02 Kolín, Ke Hřišti 109, okres Kolín, kraj Středočeský",0.007,2013-06-01,2019-11-30
18.0116092933188,49.5839132635121,"FVE 3 Skalky, NJ 741 01 Nový Jičín, Skalky 2036/63, okres Nový Jičín, kraj Moravskoslezský",0.003,2013-06-01,2019-11-30
16.759152202005,49.4650168329943,"FVE Ing. Antonín Hanák 679 52 Žďárná, Žďárná 298, okres Blansko, kraj Jihomoravský",0.005,2013-05-22,2019-11-30
14.9971799471256,49.1386652433731,"Fotovoltaická elekrárna 377 01 Jindřichův Hradec, Jindřichův Hradec 273, okres Jindřichův Hradec, kraj Jihočeský",0.01,2013-05-14,2019-11-30
13.4201457787508,49.7545308451182,"ALTEL Czech s.r.o. Lesní 534/65, 312 00 Plzeň 312 00 Plzeň, Lesní 534/65, okres Plzeň-město, kraj Plzeňský",0.004,2013-05-22,2019-11-30
13.3974769834253,49.7287883010756,"Dita Šindlerová 326 00 Plzeň, Ruská 1047/42, okres Plzeň-město, kraj Plzeňský",0.004,2013-06-04,2019-11-30
17.289470673732,49.394300055209,"Lobodice 204 751 01 Lobodice, Lobodice 204, okres Přerov, kraj Olomoucký",0.005,2013-05-23,2019-11-30
15.0168880233671,50.7472796232889,"FVE 5 Čihákovi 460 08 Liberec, Irkutská, okres Liberec, kraj Liberecký",0.005,2013-05-29,2019-11-30
13.4730547068171,49.808371073464,"Anna Štaifová 330 11 Dolany, Dolany 29, okres Plzeň-sever, kraj Plzeňský",0.005,2013-05-25,2019-11-30
